tweet_id,tweet,class
3159106,The allopurinol hypersensitivity syndrome is a rare adverse drug reaction.,1
3166573,Bone formation induced in an infant by systemic prostaglandin-E2 administration.,1
3171334,A case of severe visual loss following a single dose of vincristine is described.,1
3171334,Although differential diagnostic alternatives can be considered in all described cases it is very likely that vincristine does cause severe visual loss in a small number of patients.,1
3171334,Severe visual loss after a single dose of vincristine in a patient with spinal cord astrocytoma.,1
3171334,The literature of vincristine optic nerve toxicity is reviewed.,1
3171334,Visual loss after a single small dose of vincristine has never been reported.,1
3174043,Niacin causes a reversible toxic cystoid maculopathy that occurs in approximately 0.67% of patients taking high doses of the drug.,1
3174043,Niacin maculopathy.,1
3174043,The authors conclude that among patients taking high doses of oral niacin only those who experience visual symptoms need to be ophthalmologically evaluated.,1
3174043,"Three patients with niacin-induced visual symptoms had cystoid maculopathy without leakage on fluorescein angiography, and a fourth patient with no fundus abnormality experienced cessation of visual symptoms upon discontinuation of niacin.",1
3195622,A case report of the hypersensitivity syndrome occurring in a patient being treated with dapsone for a brown recluse spider bite is presented.,1
3195622,"A dapsone hypersensitivity syndrome, consisting of fever, headache, nausea, vomiting, lymphadenopathy, hepatitis, hemolysis, leukopenia, and mononucleosis, has been described in patients treated with the drug for leprosy.",1
3195622,Case report: dapsone hypersensitivity syndrome associated with treatment of the bite of a brown recluse spider.,1
3200786,Rifampicin-induced adrenal insufficiency in the acquired immunodeficiency syndrome: difficulties in diagnosis and treatment.,1
3200786,"We report the case of a patient with the acquired immunodeficiency syndrome treated with rifampicin who had a 'normal' screening test for adrenal insufficiency, yet had clinical evidence of adrenal failure.",1
3211830,"Two cases of widespread cutaneous vasculitis are described in association with diltiazem, a recently introduced calcium antagonist.",1
3211830,Widespread cutaneous vasculitis associated with diltiazem.,1
3242521,Intraventricular nafcillin-induced seizures in a neonate.,1
3242521,We report a premature infant who developed seizures associated with intraventricular administration of nafcillin and discuss the need for electroencephalographic monitoring of patients receiving intraventricular antibiotics.,1
3259776,A 58-year old patient is reported who developed an ischaemic cerebrovascular accident 22 hours after successful thrombolysis with streptokinase for life-threatening pulmonary emboli.,1
3259776,Thrombo-embolic complication after streptokinase therapy of pulmonary emboli.,1
3277077,Renal hypophosphatemia in this patient was caused by the erroneous intake of 1 g doxycycline.,1
3290702,"A clinically atypical, neuropathologically verified case of Creutzfeldt-Jakob disease is described in a 32-year-old New Zealand woman with idiopathic hypopituitarism who had been treated in late adolescence (1970 to 1973) with human growth hormone processed from pooled cadaveric pituitary glands.",1
3290702,A new case of Creutzfeldt-Jakob disease associated with human growth hormone therapy in New Zealand.,1
3301251,A case of a 21-year-old woman who had developed mild hepatotoxicity while receiving choline magnesium trisalicylate therapy is described.,1
3301251,Hepatotoxicity associated with choline magnesium trisalicylate: case report and review of salicylate-induced hepatotoxicity.,1
3301251,Salicylate-induced hepatotoxicity is reviewed.,1
3301251,They continued to rise for five more days before salicylate hepatotoxicity was suspected.,1
3310776,"A 51-yr-old nonsmoking male patient without any history of previous allergies, asthma, hay fever, or urticaria developed attacks of asthma when captopril was added to the nadolol and dyazide treatment for his high blood pressure.",1
3310776,Captopril-related (and -induced?) asthma.,1
3310776,This confirmed the history of captopril-related asthma.,1
3318771,We also describe a case of timolol-induced ocular pemphigoid.,1
331881,Deposits of plasma proteins in the skin during treatment with carbamazepine and diphenylhydantoin.,1
3335488,The observations suggest that testicular swelling and pain are side effects of desipramine.,1
3335488,Two patients are described who developed testicular swelling and pain during treatment with desipramine.,1
3343188,"Benzocaine, an ester-type local anesthetic, was believed responsible for apparent methemoglobinemia in a cat.",1
3343188,"Benzocaine-induced methemoglobinemia has been reported in man, dogs, and cats.",1
3343188,Methemoglobinemia associated with dermal application of benzocaine cream in a cat.,1
3346128,A 43-year-old white man developed a shallow erosion of a psoriatic plaque after chronic administration of methotrexate.,1
3346128,Erosion of psoriatic plaques after chronic methotrexate administration.,1
3359700,"After a six-week course of low-dose cyclosporine A, she developed a severe but reversible loss of glomerular filtration rate and effective renal plasma flow despite of low cyclosporine A plasma levels.",1
3359700,"Based upon the observed fall of the filtration fraction, the rise in the relative clearance of 99Tc-dimercaptosuccinic acid and the increase in proteinuria, we suggest that in this case the tubules and/or interstitium are the main targets for cyclosporine A nephrotoxicity.",1
3359700,Unexpected severe reversible cyclosporine A-induced nephrotoxicity in a patient with systemic lupus erythematosus and tubulointerstitial renal disease.,1
3365032,"A patient is presented with typical hyperthyroidism, who developed a severe proximal muscle weakness and a raised creatine phosphokinase after treatment for hyperthyroidism with propylthiouracil (100 mg orally, three times a day).",1
3365032,Polymyositis after propylthiouracil treatment for hyperthyroidism.,1
3370103,Cardiopulmonary arrest following intravenous phenytoin loading.,1
3379435,Evidence obtained indicated that the Reye-like syndrome might be caused by calcium hopantenate possibly due to the induction of pantothenic acid deficiency.,1
3379435,"Reye-like syndrome following treatment with the pantothenic acid antagonist, calcium hopantenate.",1
3379435,Three senile patients developed fatal acute encephalopathy while receiving calcium hopantenate.,1
3391110,Dyspnea possibly associated with controlled-release morphine sulfate tablets.,1
3397227,Anhedonic ejaculation with desipramine.,1
3397227,We report two patients with anhedonic ejaculation (ejaculation without orgasm) associated with initiation of treatment with desipramine.,1
3400849,Myoclonic spasms following intrathecal morphine.,1
3405528,A case of halothane induced hepatitis is reported in a middle aged woman who underwent gastric surgery for morbid obesity.,1
3405528,Halothane hepatitis and prompt resolution with methionine therapy: case report.,1
3410226,Development of porphyria cutanea tarda after treatment with cyclophosphamide.,1
3410226,We report a 46-yr-old woman with ovarian carcinoma who developed porphyria cutanea tarda while undergoing treatment with cisplatin and cyclophosphamide.,1
3417739,Acute renal failure in a patient treated by continuous povidone-iodine mediastinal irrigation.,1
3417739,"We describe a 63 year old woman with a suppurative mediastinitis, treated with continuous PI irrigation who developed an acute oliguric renal failure.",1
3430507,"A 56-year-old woman with scleroderma developed rapidly progressive glomerulonephritis with epithelial crescents associated with hemoptysis after 27 months of D-penicillamine therapy and a cumulative dose of 1,200 g.",1
3430507,D-penicillamine induced crescentic glomerulonephritis: report and review of the literature.,1
3430507,The 9 other reported cases of D-penicillamine induced rapidly progressive glomerulonephritis have been reviewed.,1
3438585,Gold-induced pneumonitis is a rare complication of gold salt therapy.,1
3438585,Gold-induced pneumonitis.,1
3438585,"This case supports the view that in gold-induced pneumonitis a prolonged treatment with corticosteroids may be necessary, as lung function continued to improve.",1
3438585,"We describe a patient with rheumatoid arthritis treated with gold salts, who developed bilateral interstitial pulmonary abnormalities and showed a dramatic response on corticosteroid therapy.",1
3449312,Gold-induced aplastic anemia.,1
3449312,Three patients receiving gold salt treatment for rheumatoid arthritis developed severe aplastic anemia.,1
3465489,Pharmacokinetic determinants of 6-mercaptopurine myelotoxicity and therapeutic failure in children with acute lymphoblastic leukemia.,1
3470173,"Because the cerebellar toxicity may be worsened by continuation of therapy after initial onset of symptoms, prompt termination of HDARAC is recommended.",1
3470173,Cytarabine-induced cerebellar syndrome: case report and literature review.,1
3470173,"During the first treatment, dysarthria and ataxia were seen after completion of the patient's eighth and final dose of HDARAC.",1
3470173,The neurotoxicity seen with HDARAC is dose-related and has occurred in up to 60 percent of treated patients.,1
3470173,This case report illustrates the neurotoxicity unique to HDARAC.,1
3485422,Macular infarction after endophthalmitis treated with vitrectomy and intravitreal gentamicin.,1
3485422,We are concerned that the macular lesion was a retinal toxic effect of gentamicin because of the recent description of similar lesions occurring after the inadvertent intraocular injection of massive doses of this drug.,1
3493797,"A woman with a 20-year history of acral pustular psoriasis of Hallopeau and recurrent pustular lesions of the forearms and lower legs, developed a B-cell lymphoma of the lip following 4 1/2 years of treatment with razoxane.",1
3501467,Extensive immunological investigations were performed in a patient with definite seronegative rheumatoid arthritis who developed hypogammaglobulinemia in the course of gold therapy.,1
3501467,Hypogammaglobulinemia associated with gold therapy: evidence for a partial maturation blockade of B cells.,1
3508194,Transient leucopenia and thrombocytopenia associated with sodium nitroprusside infusion.,1
3513544,Herpes simplex esophagitis in a renal transplant patient treated with cyclosporine A: a case report.,1
3513544,We report the first case of herpes esophagitis in a renal transplant patient treated with Cyclosporine A while on chronic steroid therapy.,1
3513544,"With the increasing use of Cyclosporine A in transplant patients, the incidence of herpes esophagitis may increase.",1
3528096,"Administration of excessive insulin induced hypoglycemia within 4 to 8 hours, followed by rebound hyperglycemia.",1
3528096,Posthypoglycemic hyperglycemia (rebound hyperglycemia) after overdosing of insulin was diagnosed in 6 cats with diabetes mellitus.,1
3528096,Rebound hyperglycemia following overdosing of insulin in cats with diabetes mellitus.,1
3528096,"Rebound hyperglycemia was observed with both intermediate (neutral protamine hagedorn) and long-acting (protamine zinc iletin) insulins, and the range of insulin doses at which the disorder developed overlapped previously determined therapeutic doses for these insulins in the cat.",1
3542612,Captopril-induced lichen planus pemphigoides with pemphigus-like features.,1
3542612,We report a case of a bullous lichenoid eruption due to the intake of captopril.,1
354311,"An 8-year-old girl, who had been vaccinated with BCG without subsequent regional reactions, developed osteomyelitis in the left calcaneus 7 months later.",1
354311,Metastatic osteomyelitis following BCG vaccination.,1
3549808,One of the subjects who was using extemporaneous topical minoxidil had hypertension and arteriosclerotic disease and the other died of a myocardial infarction.,1
3558331,Amoxapine-induced cognitive impairment in two patients.,1
3558331,Two patients are described in whom subtle cognitive impairments are associated with therapeutic doses of amoxapine.,1
3565435,A 23-year-old woman with systemic lupus erythematosus had a severe hypersensitivity reaction to the drug ibuprofen.,1
3565435,Severe systemic hypersensitivity reaction to ibuprofen occurring after prolonged therapy.,1
3569037,"A brief review of reported cases of chloramphenicol hypersensitivity in the English-language literature, as well as possible alternative explanations in this case, are provided.",1
3569037,Hypersensitivity reaction following chloramphenicol administration in a patient with typhoid fever.,1
3569037,Hypersensitivity reactions due to chloramphenicol are rarely reported in the literature.,1
3569037,We present a case report of a patient with typhoid fever who experienced a hypersensitivity reaction subsequent to the infusion of chloramphenicol sodium succinate.,1
3579660,"Replicate brain magnetic resonance imaging examinations after six weeks and 11 months of penicillamine therapy documented the development of new brain lesions during this period, while liver biopsy specimen data disclosed that excellent hepatic decoppering had occurred.",1
3579660,"To develop information on the relative rarity or frequency of neurologic worsening with the initiation of penicillamine therapy, we conducted a retrospective survey of 25 additional patients with Wilson's disease who met the criteria of presenting with neurologic disease and having been treated with penicillamine.",1
3579660,"We describe a patient with Wilson's disease who presented with neurologic disease, was treated with D-penicillamine, and suffered sudden neurologic deterioration coincident with therapy.",1
3579660,Worsening of neurologic syndrome in patients with Wilson's disease with initial penicillamine therapy.,1
3586163,Other upper tract neoplasms after cyclophosphamide are reviewed.,1
3586163,Upper tract urothelial malignancy after cyclophosphamide therapy: a case report and literature review.,1
3586163,We report an unusual case of simultaneous transitional cell carcinoma of the renal pelvis and distal ureter without transitional cell carcinoma of the bladder occurring after chronic cyclophosphamide therapy for nonHodgkin's lymphoma.,1
3604756,Progressive pulmonary fibrosis complicating cyclophosphamide therapy.,1
3604756,The changes were progressive regardless of discontinuation of cyclophosphamide and led to severe restrictive ventilatory defect.,1
3609047,Torsade de pointes during loading with amiodarone.,1
3609047,Torsade de pointes represents a potential complication of chronic amiodarone therapy.,1
3609047,We report a case of torsade de pointes following a single oral dose of amiodarone (1400 mg or 30 mg kg-1) administered after short intravenous loading for prevention of paroxysmal atrial flutter.,1
3612639,Pulmonary edema as a delayed complication of ritodrine therapy.,1
3612639,Pulmonary edema occurred 24 hours after intravenous ritodrine therapy and 10 hours after subcutaneous terbutaline therapy.,1
3620420,"Cyclosporin side effects included hirsutism, hypertension, increased blood levels of urea and creatinine, and abnormalities in liver function tests.",1
3628148,Rupture of a cerebral aneurysm associated with nifedipine treatment.,1
3628148,We describe rupture of a cerebral arterial aneurysm in a 32 year old hypertensive woman following the introduction of nifedipine treatment.,1
3652934,A small initial dose of prazosin ranging from 0.5 to 1 mg has been recommended to avoid the first-dose phenomenon characterized by a sudden and severe drop in blood pressure after the administration of the first dose of prazosin.,1
3652934,Prazosin-induced first-dose phenomenon possibly associated with hemorrhagic stroke: a report of three cases.,1
3659584,A fatal massive pulmonary embolus developed in a patient treated with streptokinase for acute deep vein thrombosis.,1
3659584,Massive pulmonary embolism complicating streptokinase treatment for deep vein thrombosis.,1
3663292,Fatal digoxin poisoning: an unsuccessful resuscitation with use of digoxin-immune Fab.,1
3677571,"A case of phenytoin-induced hepatitis with mononucleosis is reported, and syndromes associated with phenytoin hypersensitivity reactions are discussed.",1
3677571,Phenytoin-induced hypersensitivity reactions.,1
3677571,"Phenytoin was discontinued after admission; however, phenytoin 1 g i.v. was given for a tonic-clonic seizure two days after admission, after which swelling of the face and legs and pruritus developed.",1
3677571,"Serious phenytoin hypersensitivity reactions may appear as dermatologic, lymphoid, or hepatic syndromes.",1
3677571,She was receiving phenytoin sodium 300 mg/day; carbamazepine 200 mg four times daily had been discontinued four days before admission because of leukopenia.,1
3677571,"The possibility of phenytoin hypersensitivity reactions should be considered when patients receiving phenytoin have unusual symptoms, particularly fever, rash, and lymphadenopathy.",1
3680913,"It was restarted 6 weeks later, and 10 weeks after that, the patient presented with fulminant hepatic failure, which resolved rapidly after cessation of nicotinic acid therapy.",1
3680913,Nicotinic acid-induced fulminant hepatic failure.,1
3680913,"We suggest that nicotinic acid was the cause of his liver disease, that this case is of particular note because of the rather short period of therapy before the onset of liver injury and the severity of the hepatic failure, and that the probable increased use of nicotinic acid for serum cholesterol control makes it especially important for physicians and their patients to be alert to the signs of hepatotoxicity.",1
3688031,"An infant girl with choanal atresia, athelia, minor anomalies, and mild to moderate mental retardation was born to a woman treated for hyperthyroidism throughout pregnancy with methimazole and propranolol.",1
3688031,Choanal atresia and athelia: methimazole teratogenicity or a new syndrome?,1
3688031,The patient's defects may be due to methimazole teratogenicity or could represent a previously undescribed syndrome affecting ectodermal structures.,1
3693034,Toxic epidermal necrolysis resulted after 19 days of treatment with 5-fluorocytosine and amphotericin B.,1
369675,"Five and one-half years after the diagnosis of myeloma, while in remission on cyclophosphamide therapy, the patient experienced severe abdominal right lower quadrant pain due to a large cecal lymphoma.",1
3708949,"After therapy with parenteral amiodarone (2300 mg in 3 days) and other measures, signs of congestive heart failure disappeared; subsequently the patient developed jaundice, marked increase in serum transaminase levels and fall in prothrombin time, and histologic changes of severe centrilobular necrosis were observed in hepatic biopsy.",1
3708949,A patient with acute changes suggesting acute hepatitis after parenteral amiodarone administration is described.,1
3708949,Probable early acute hepatitis with parenteral amiodarone.,1
3708949,"Therefore, parenteral amiodarone was implicated as the cause of acute hepatitis in this patient.",1
3718111,He became hyperkalemic on rechallenge with timolol and normokalemic following its withdrawal.,1
3718111,"Severe hyperkalemia as a complication of timolol, a topically applied beta-adrenergic antagonist.",1
3718111,Severe hyperkalemia occurred in a patient with radiation pneumonitis and glaucoma shortly after beginning prednisone therapy.,1
3720318,Noncardiogenic pulmonary edema during intrabiliary infusion of mono-octanoin.,1
3720318,We describe a patient in whom noncardiogenic pulmonary edema developed during intrabiliary infusion of monooctanoin.,1
3725284,Paroxysmal supraventricular tachycardia during treatment with cisplatin and etoposide combination.,1
3725284,"We report a case of a 60-year-old woman affected by squamous lung carcinoma, who developed paroxysmal supraventricular tachycardia during cisplatin and etoposide combination chemotherapy.",1
3732375,A case is reported of theophylline intoxication due to a dramatic decrease in theophylline clearance following concomitant administration of viloxazine.,1
3732375,Theophylline intoxication following viloxazine induced decrease in clearance.,1
3744305,"Idiosyncratic pulmonary reactions to nitrofurantoin are not unusual, often presenting as eosinophilic pneumonia.",1
3753891,Acute myocardial necrosis during administration of amsacrine.,1
3753891,"In addition to the recognized arrhythmic complications, the authors emphasize myocardial necrosis as a possible further manifestation of amsacrine-related cardiotoxicity.",1
3753891,"The authors report a case of focal myocardial necrosis, presenting clinically as an acute myocardial infarction during the administration of the antineoplastic drug, amsacrine, in a patient without coronary artery disease.",1
3763264,"A child in whom a phenobarbital hypersensitivity drug reaction developed which consisted of fever, a pruritic desquamating erythrodermic rash, alopecia, icterus, protein-losing enteropathy, myositis, and nephritis, is described.",1
3763264,Graft versus host-like illness in a child with phenobarbital hypersensitivity.,1
3763264,The clinical findings and laboratory studies suggested an autoimmune cell-mediated hypersensitivity reaction triggered by phenobarbital.,1
3767790,Duodenal ulceration: a complication of tolazoline therapy.,1
3767790,Two patients who were receiving Tolazoline by infusion developed duodenal ulceration and subsequent intestinal perforation.,1
3773837,"The latter form (Macrodantin) is reported to engender less gastrointestinal intolerance but it can produce the same adverse effects as the conventional form--liver damage, acute and chronic pulmonary reactions, peripheral neuropathy, blood dyscrasias and allergic reactions--and does so just as rapidly and floridly; one such case is reported here.",1
3790438,Generalized pustular psoriasis precipitated by trazodone in the treatment of depression.,1
3790438,"We report a patient in whom the anti-depressant trazodone hydrochloride (Molipaxin, Roussel), a serotonin antagonist, provoked generalized pustular psoriasis (GPP).",1
3797173,"Intravenous verapamil therapy in babies may cause apnea, hypotension, and bradycardia; continued episodes of atrial flutter in a child may cause sudden death; quinidine may be related to the death; children with ""familial seizure disorders"" may in fact have the long QT interval syndrome.",1
3804181,Methimazole-associated cholestatic liver injury: case report and brief literature review.,1
3804181,The authors report a further case of methimazole-associated liver damage and present a brief review of eleven previous cases found in the literature.,1
3804181,"The main clinical features of this 58-year-old female patient were laboratory evidence of leucopenia and cholestasis, and biopsy features of fatty liver parenchyma degeneration with granulocytic portal infiltration and bile stasis, demonstrated 20 days after the initiation of antithyroid therapy with 20 mg methimazole daily.",1
3806824,Fibrosis of corpus cavernosum after intracavernous injection of phentolamine/papaverine.,1
3806824,We report a case of penile fibrosis after intracavernous self-injection of a combination of phentolamine and papaverine.,1
3815268,A 57-year-old woman developed pulmonary sarcoidosis during therapy with interferon beta for advanced renal cell carcinoma metastatic to mediastinal lymph nodes.,1
3815268,The possible role of interferon beta in the pathogenesis of sarcoidosis in this patient is discussed.,1
3824704,"Fatal outcome of intravesical formalin instillation, with changes mimicking renal tuberculosis.",1
3868420,"We present a case report of a patient with alveolar hydatid disease, whose treatment with mebendazole was brief due to side effects of alopecia and granulocytopenia; and review the features of this disease which, with increasing international migration, may be encountered more frequently in Australia.",1
3873709,Antibiotic-associated colitis (pseudomembranous colitis) developed in four patients with spinal cord injury and taking oral trimethoprim-sulfamethoxazole.,1
3873709,Pseudomembranous colitis readily occurs in at least certain population groups receiving trimethoprim-sulfamethoxazole.,1
3878320,A lethal complication of peripheral vein vasopressin infusion.,1
3878320,The condition should be suspected in patients who develop unexplained abdominal pain or collapse following vasopressin treatment.,1
3892171,"Although adverse reactions to protamine are reported infrequently and are usually mild, we recently observed the first fatal case of type I anaphylaxis resulting from protamine.",1
3892171,Protamine-induced fatal anaphylaxis.,1
3899068,Ototoxicity as a result of cis-platinum administration is well documented.,1
3917429,"Controversy concerning the nephrotoxicity of lithium is discussed, and recommendations for the evaluation of renal failure during lithium therapy are provided.",1
3926849,Administration of intravenous nitroglycerin in a patient with idiopathic pulmonary hypertension resulted in an increase in pulmonary artery pressure associated with a decrease in blood flow that is best explained by an increase in pulmonary vascular resistance.,1
3926849,Paradoxical pulmonary vasoconstriction induced by nitroglycerin in idiopathic pulmonary hypertension.,1
3941210,Atrioventricular block complicating amiodarone-induced hypothyroidism in a patient with pre-excitation and rate-dependent bilateral bundle branch block.,1
3941210,Such a case induced by hypothyroidism complicating long-term therapy with amiodarone in a 45 year old woman with pre-excitation is presented.,1
3947272,Ampicillin increased the preexisting electrical decrement in three rabbits with experimental autoimmune myasthenia gravis while the drug had no deleterious effects in less affected or normal animals.,1
3947272,Ampicillin may aggravate clinical and experimental myasthenia gravis.,1
3947272,Myasthenic patients receiving ampicillin should be closely monitored for possible acute exacerbations.,1
3947272,One patient had severe temporary weakness after an ampicillin sodium challenge.,1
3954165,A study following large patient groups on theophylline and a combination of theophylline and steroids might clarify the risk of ulcer formation in patients being treated with these medications for asthma.,1
3954165,We presented a patient with status asthmaticus treated with a combination of theophylline and prednisone who developed a perforated gastric ulcer.,1
3964363,A case of propranolol overdose complicated by esophageal spasm preventing extrication of an orogastric lavage tube and relieved by intravenous glucagon is presented.,1
3964363,Esophageal spasm following propranolol overdose relieved by glucagon.,1
3967536,Hypotension and sinus arrest with nifedipine in pulmonary hypertension.,1
3970339,"A patient presented with a painful, oedematous, cyanosed hand having injected a solution of diamorphine and methylphenidate into his radial artery.",1
3970339,Ischaemia following selfadministered intra-arterial injection of methylphenidate and diamorphine.,1
3977377,Chronic photosensitivity associated with hydrochlorothiazide ingestion occurred in four patients.,1
3982906,Cardiac decompensation following verapamil therapy in infants with supraventricular tachycardia.,1
3982906,"However, each infant demonstrated hemodynamic decompensation shortly after verapamil administration and required cardiopulmonary resuscitation.",1
3982906,The risk of cardiac decompensation in infants with supraventricular tachycardia and congestive cardiac failure should be kept in mind prior to administration of verapamil.,1
3997294,Pneumonitis with pleural and pericardial effusion and neuropathy during amiodarone therapy.,1
3997294,"Review of this and previously reported cases indicates the need for early diagnosis of amiodarone pneumonitis, immediate withdrawal of amiodarone, and prompt but continued steroid therapy to ensure full recovery.",1
4004433,Heparin-induced hyperkalemia.,1
4004433,"Our findings suggest that hyperkalemia can develop with the use of low-dose heparin, within seven days of initiating heparin therapy, and that patients with diabetes mellitus or chronic renal insufficiency are especially predisposed to this complication.",1
4004433,We present four cases in which the use of heparin was associated with hyperkalemia and discuss the pathophysiology.,1
4004433,"While most physicians are aware of heparin-induced thrombocytopenia and skin necrosis, the association of heparin and hyperkalemia is less well recognized.",1
4014301,"Careful follow-up of so-called ""self-limited"" insulin edema is encouraged, and the early institution of diuretic therapy is advocated in elderly patients to prevent the development of overt cardiac failure.",1
4014301,Insulin-induced cardiac failure.,1
4014301,Self-limited edema is a well-recognized complication of insulin therapy.,1
4014301,This report describes the first case of insulin-induced cardiac failure in a patient without underlying heart disease.,1
4018433,A case of pyridoxine-dependent seizures is reported.,1
4018433,Administration of pyridoxine to an infant after a long period of convulsions was followed by acute hypotonia.,1
4025011,Prolonged severe cholestasis induced by oxacillin derivatives.,1
4025011,Two patients with osteomyelitis who developed reversible cholestatic jaundice during treatment with oxacillin derivatives are described.,1
4031907,"In all the patients, pellagra symptoms appeared during isoniazid therapy.",1
4031907,"Isoniazid inhibits the conversion of tryptophan to niacin and may induce pellagra, particularly in poorly nourished patients.",1
4031907,Pellagra encephalopathy among tuberculous patients: its relation to isoniazid therapy.,1
4031907,"Pellagra should be suspected whenever tuberculous patients under treatment with isoniazid develop mental, neurological or gastrointestinal symptoms, even in the absence of typical pellagra dermatitis.",1
4036917,Physicians should be aware of the potential for the development of RS among children who are receiving long-term aspirin therapy for the treatment of systemic inflammatory illnesses.,1
4036917,Reye syndrome (RS) is believed to occur infrequently among children receiving long-term aspirin therapy.,1
4036917,These findings support previous studies that showed that the use of aspirin during the antecedent illness may be a risk factor for the development of RS.,1
4038927,Atrial fibrillation was induced by diltiazem in two patients and verapamil induced syncope in one patient.,1
4044222,"A 54-year-old man, treated with amiodarone, developed thyrotoxicosis.",1
4044222,Amiodarone-induced dysthyroidism.,1
4051280,"IV propranolol was used as the initial treatment for his hyperadrenergic state, resulting in a decrease in heart rate but a paroxsymal increase in blood pressure.",1
4051280,Propranolol-induced hypertension in treatment of cocaine intoxication.,1
4054170,"According to the literature, chlorambucil central nervous toxicity is found almost exclusively in childhood nephrotic syndrome.",1
4054170,Chlorambucil central nervous toxicity: a significant side effect of chlorambucil therapy in childhood nephrotic syndrome.,1
4054170,EEG abnormalities were observed in two of the nine children during chlorambucil therapy.,1
4063627,A 35-year-old man with seropositive rheumatoid arthritis developed selective IgA deficiency during treatment with fenclofenac.,1
4063627,Fenclofenac-induced selective IgA deficiency in rheumatoid arthritis.,1
4063627,This case demonstrates the association of selective IgA deficiency with remission in rheumatoid arthritis induced by fenclofenac as well as aurothiomalate and sulphasalazine.,1
4066620,A 65-year-old woman with bipolar disorder and complicated cardiovascular disease who was on maintenance lithium therapy developed a movement disorder following high doses of trazodone for treatment of an acute depression.,1
4066620,"Although the movement disorder could not with certainty be attributed to trazodone alone, the drug at least acted as an eliciting agent.",1
4066620,The elicitation of a movement disorder by trazodone: case report.,1
4066620,"When the trazodone was reduced, the involuntary movements promptly ceased.",1
4075534,A review of the literature showed no previous description of this pattern in benzodiazepine coma.,1
4075534,Spindle coma in benzodiazepine toxicity: case report.,1
4075534,Two reports of spindle coma are noted with alcohol and imipramine.,1
4082283,A literature review revealed 83 other reported cases of rifampicin-induced renal insufficiency.,1
4082283,"Renal failure is a rare complication associated with the use of rifampicin for the treatment of tuberculosis, usually occurring well into the course of therapy.",1
4082283,Rifampicin-induced renal failure.,1
4082283,The following is a report of 2 cases of rifampicin-induced renal insufficiency.,1
4095247,Cerebral and ocular toxicity induced by desferrioxamine.,1
4095247,"Subsequent in vivo/vitro studies clearly demonstrated that the neurological effects were due to a synergistic action of desferrioxamine and prochlorperazine, probably resulting in exceptional fluxes of intra/extra cellular iron/copper disturbing noradrenergic and serotonergic systems.",1
4095247,"Two of these patients, who also received the anti-emetic prochlorperazine, lost consciousness for 48-72 h and then fully recovered.",1
4095247,"Two other patients who did not receive prochlorperazine, developed retinal problems which later improved, one after only 15 g of desferrioxamine.",1
412488,Gold nephropathy: tissue analysis by X-ray fluorescent spectroscopy.,1
412488,"These findings are consistent with an immune-complex form of glomerulopathy in which gold is neither the antigen nor a hapten in the glomerular deposits, and they suggest the hypothesis that antibodies to tubular epithelial antigens induced by gold therapy may be a causative factor in the renal disease associated with gold therapy in rheumatoid arthritis.",1
412488,Three patients developed proteinuria following gold therapy for rheumatoid arthritis.,1
417679,Four cases of fat embolism are described in infants receiving prolonged intravenous infusion of fat (Intralipid 20%).,1
424824,"Conversely, diffuse interstitial pulmonary fibrosis should be considered in the differential diagnosis of patients receiving methotrexate who develop bilateral pulmonary infiltrates seen on chest roentgenograms.",1
424824,"In all three cases, autopsy revealed gross and microscopic features indistinguishable from those seen in the Hamman-Rich syndrome, and methotrexate hepatotoxicity was present in one.",1
424824,It is suggested therefore that methotrexate be added to the list of agents capable of inducing diffuse interstitial pulmonary fibrosis.,1
424824,Methotrexate-induced diffuse interstitial pulmonary fibrosis.,1
424824,"Pulmonary eosinophilia or granulomas, classically seen in previously reported cases of methotrexate pneumonitis, were not observed.",1
424824,"Three patients received respectively 190 mg, 175 mg, and 196 mg of methotrexate and developed bilateral pulmonary infiltrates without evidence of peripheral blood eosinophilia.",1
426502,A patient with disseminated herpes zoster developed a syndrome of inappropriate antidiuretic hormone and profound hyponatremia secondary to the administration of adenine arabinoside.,1
426502,Inappropriate antidiuretic hormone following adenine arabinoside administration.,1
433855,"The toxic effects of methotrexate included elevated liver transaminases (3/4), nausea (2/4), abdominal pain (2/4), bone pain (2/4), mild neutropenia (1/4), and mild pruritus (1/4).",1
440873,Dystonia associated with carbamazepine administration: experience in brain-damaged children.,1
440873,"In one child, a second course of carbamazepine resulted in a return of the dystonia.",1
440873,The currently available clinical and neuropharmacologic data suggest that carbamazepine may be an antagonist of dopamine and that this property is responsible for the production of dystonia.,1
440873,We have cared for three children in whom four episodes of dystonia proceeding to opisthotonus occurred in association with carbamazepine use.,1
448845,Aplastic anemia and agranulocytosis in patients using methazolamide for glaucoma.,1
448845,"Several case reports of aplastic anemia with use of acetazolamide, and two cases with use of methazolamide, have appeared in the literature.",1
448845,"This article describes two cases of aplastic anemia, at least one of which was almost certainly induced by the use of methazolamide, and one case of agranulocytosis related to the use of methazolamide.",1
458006,Squamous-cell carcinoma arising in a basal-cell epithelioma treated with 5-fluorouracil.,1
458006,We report the development of squamous-cell carcinoma within a basal-cell epithelioma that was treated with intralesional injections of 5-FU.,1
464813,Lower extremity arterial insufficiency after long-term methysergide maleate therapy.,1
464813,The patient whose case is reviewed had migraine headaches and received methysergide maleate for 13 years.,1
